# KAPUTNIK Flight Data v5
# Sample rate: 500 Hz
# Samples: 4998
# Accel range: +/-16 g
# Gyro range: +/-2000 dps
# Epoch start: 1776861987105
epoch_us,ax,ay,az,gx,gy,gz,gp14,mx,my,mz,mag_valid
1776866282072295,-1,-1,-1,-1,-1,-1,160,499,8448,4088,0
1776866273749035,22,16,0,0,0,0,112,507,7936,3320,0
1776866273880095,21,16,0,0,0,0,64,515,7680,3064,0
1776866273814564,24,17,0,0,0,0,16,523,6912,2040,0
1776866273749035,26,14,0,0,0,0,224,530,5888,2808,0
1776866273880105,26,15,0,0,0,0,176,538,6400,3064,0
1776866273880104,25,16,0,0,0,0,128,546,6912,3832,0
1776866273814570,24,16,0,0,0,0,80,554,6400,2808,0
1776866273749033,25,17,0,0,0,0,32,562,6144,3576,0
1776866273683494,22,20,0,0,0,0,241,569,6656,4600,0
1776866273683500,20,17,0,0,0,0,255,-1,-1,-1,255
1776866282072295,-1,-1,16833,2,-2026,14,71,32767,6143,3840,0
1776861987105000,0,0,18833,2,-2022,8,66,32511,7167,3840,0
1776861987105000,0,0,20833,2,-2025,11,53,32511,7423,3840,0
1776861987105000,0,0,22832,2,-2026,11,70,32767,7423,3840,0
1776861987105000,0,0,24833,2,-2024,12,64,32511,6911,4352,0
1776861987105000,0,0,26833,2,-2026,9,65,32511,6143,4096,0
1776861987105000,0,0,28833,2,-2022,10,69,32511,5887,4096,0
1776861987105000,0,0,30833,2,-2019,13,68,-32513,6399,3840,0
1776861987105000,0,0,-32703,2,-2022,10,62,-32513,6655,4096,0
1776861987105000,0,0,-30703,2,-2021,11,70,32767,6655,4096,0
1776861987105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861987272905,-2025,9,-192,-131,26,15,0,0,0,0,0
1776861987274906,-2018,11,-196,-130,27,16,0,0,0,0,0
1776861987276903,-2023,12,-206,-129,27,15,0,0,0,0,0
1776861987278903,-2023,9,-199,-129,27,15,0,0,0,0,0
1776861987280903,-2024,7,-184,-130,27,16,0,0,0,0,0
1776861987282903,-2020,11,-191,-130,26,17,0,0,0,0,0
1776861987284903,-2018,11,-185,-128,25,15,0,0,0,0,0
1776861987286903,-2019,15,-189,-128,25,15,0,0,0,0,0
1776861987288903,-2020,8,-187,-129,24,16,0,0,0,0,0
1776861987290903,-2018,8,-198,-128,25,16,0,0,0,0,0
1776866282072295,-1,-1,-1,-1,-1,-1,255,733,7936,1528,0
1776866273749026,26,16,0,0,0,0,207,741,7168,3064,0
1776866273683486,24,18,0,0,0,0,159,749,6400,3064,0
1776866273683481,23,17,0,0,0,0,111,757,5888,3064,0
1776866273749030,23,15,0,0,0,0,63,765,6656,4088,0
1776866273617958,24,17,0,0,0,0,15,773,6656,4344,0
1776866273683490,26,18,0,0,0,0,223,780,6656,3576,0
1776866273814562,25,16,0,0,0,0,175,788,7680,2808,0
1776866273814561,25,15,0,0,0,0,127,796,6656,3064,0
1776866273814553,25,15,0,0,0,0,79,804,6400,3064,0
1776866273683498,24,17,0,0,0,0,255,-1,-1,-1,255
1776866282072295,-1,-1,11295,3,-2019,10,62,32767,6655,4352,0
1776861987105000,0,0,13295,3,-2022,14,75,32767,6911,3840,0
1776861987105000,0,0,15295,3,-2022,9,67,32511,6655,3840,0
1776861987105000,0,0,17295,3,-2024,8,73,32767,6143,4352,0
1776861987105000,0,0,19295,3,-2027,10,72,-32513,6399,3840,0
1776861987105000,0,0,21295,3,-2022,9,64,32767,6655,3840,0
1776861987105000,0,0,23295,3,-2021,1,55,32767,6655,4352,0
1776861987105000,0,0,25295,3,-2023,6,55,-32513,6655,4096,0
1776861987105000,0,0,27295,3,-2027,10,55,32767,6655,4096,0
1776861987105000,0,0,29295,3,-2027,8,54,32767,6655,4608,0
1776861987105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861987332903,-2021,8,-200,-128,25,18,0,0,0,0,0
1776861987334903,-2023,6,-190,-129,23,17,0,0,0,0,0
1776861987336903,-2021,10,-193,-129,24,17,0,0,0,0,0
1776861987338903,-2020,5,-194,-131,25,17,0,0,0,0,0
1776861987340903,-2022,14,-194,-132,27,16,0,0,0,0,0
1776861987342903,-2017,11,-188,-129,28,16,0,0,0,0,0
1776861987344903,-2021,4,-187,-130,28,18,0,0,0,0,0
1776861987346903,-2022,7,-190,-130,26,17,0,0,0,0,0
1776861987348903,-2018,8,-186,-128,26,14,0,0,0,0,0
1776861987350903,-2025,12,-184,-128,25,15,0,0,0,0,0
1776866282072295,-1,-1,-1,-1,-1,-1,95,968,7680,2552,0
1776866273683500,25,17,0,0,0,0,47,976,7680,2296,0
1776866273814580,24,15,0,0,0,0,255,983,8704,1272,0
1776866273749043,24,15,0,0,0,0,207,991,6912,2296,0
1776866273749041,24,16,0,0,0,0,159,999,6144,2808,0
1776866273749034,26,16,0,0,0,0,111,1007,5632,3064,0
1776866273814561,25,16,0,0,0,0,63,1015,6912,4344,0
1776866273683492,26,14,0,0,0,0,15,1023,7168,4600,0
1776866273617950,27,16,0,0,0,0,223,1030,7936,3576,0
1776866273683494,25,17,0,0,0,0,175,1038,8704,4344,0
1776866273683489,26,18,0,0,0,0,255,-1,-1,-1,255
1776866282072295,-1,-1,5759,4,-2016,14,66,32511,6911,4352,0
1776861987105000,0,0,7759,4,-2019,12,65,32767,6143,4096,0
1776861987105000,0,0,9759,4,-2021,11,61,-32513,6399,4352,0
1776861987105000,0,0,11759,4,-2024,8,69,-32513,6655,4352,0
1776861987105000,0,0,13759,4,-2026,11,72,32767,6655,4608,0
1776861987105000,0,0,15759,4,-2024,15,70,32511,6399,4608,0
1776861987105000,0,0,17759,4,-2022,9,68,32511,6399,4608,0
1776861987105000,0,0,19759,4,-2021,8,59,32511,6399,4352,0
1776861987105000,0,0,21759,4,-2019,10,59,-32513,6911,4096,0
1776861987105000,0,0,23759,4,-2015,9,59,-32513,6655,4096,0
1776861987105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861987392903,-2015,11,-190,-128,26,15,0,0,0,0,0
1776861987394903,-2023,5,-190,-129,28,15,0,0,0,0,0
1776861987396903,-2026,10,-192,-128,28,16,0,0,0,0,0
1776861987398903,-2020,10,-198,-129,27,16,0,0,0,0,0
1776861987400903,-2021,13,-202,-129,25,17,0,0,0,0,0
1776861987402903,-2027,9,-194,-128,25,18,0,0,0,0,0
1776861987404903,-2026,9,-200,-128,26,16,0,0,0,0,0
1776861987406903,-2024,10,-195,-130,27,14,0,0,0,0,0
1776861987408903,-2027,4,-192,-129,24,14,0,0,0,0,0
1776861987410903,-2030,6,-195,-130,26,15,0,0,0,0,0
1776866282072295,-1,-1,-1,-1,-1,-1,191,1202,6144,3576,0
1776866273749029,26,15,0,0,0,0,143,1210,6144,3320,0
1776866273749032,24,16,0,0,0,0,95,1218,7168,3576,0
1776866273617957,25,18,0,0,0,0,47,1226,7936,3320,0
1776866273617955,24,19,0,0,0,0,255,1233,6656,3320,0
1776866273552417,23,17,0,0,0,0,207,1241,7936,3064,0
1776866273749022,22,17,0,0,0,0,159,1249,7168,3576,0
1776866273814573,22,16,0,0,0,0,111,1257,8960,3064,0
1776866273617965,24,15,0,0,0,0,63,1265,7936,3320,0
1776866273749034,27,16,0,0,0,0,15,1273,7424,3832,0
1776866273814576,29,18,0,0,0,0,255,-1,-1,-1,255
1776866282072295,-1,-1,223,5,-2018,12,63,-32513,6911,4608,0
1776861987105000,0,0,2223,5,-2018,16,57,-32513,6655,4352,0
1776861987105000,0,0,4223,5,-2019,15,57,-32513,6655,4608,0
1776861987105000,0,0,6223,5,-2020,12,67,-32513,6143,4352,0
1776861987105000,0,0,8223,5,-2021,5,66,-32513,6143,4608,0
1776861987105000,0,0,10223,5,-2018,8,70,-32257,6143,4352,0
1776861987105000,0,0,12223,5,-2022,9,62,-32513,6655,4096,0
1776861987105000,0,0,14223,5,-2024,9,66,32767,6911,3840,0
1776861987105000,0,0,16223,5,-2026,7,69,32767,6655,4096,0
1776861987105000,0,0,18223,5,-2030,8,70,-32513,6655,4352,0
1776861987105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861987452903,-2020,13,-186,-127,24,16,0,0,0,0,0
1776861987454903,-2022,13,-192,-128,25,15,0,0,0,0,0
1776861987456903,-2026,14,-190,-129,25,16,0,0,0,0,0
1776861987458903,-2026,13,-199,-129,25,16,0,0,0,0,0
1776861987460903,-2022,10,-195,-129,25,14,0,0,0,0,0
1776861987462903,-2023,10,-196,-129,24,14,0,0,0,0,0
1776861987464903,-2028,10,-189,-130,26,15,0,0,0,0,0
1776861987466903,-2026,10,-187,-129,26,16,0,0,0,0,0
1776861987468903,-2027,10,-189,-130,26,17,0,0,0,0,0
1776861987470903,-2026,13,-192,-131,27,18,0,0,0,0,0
1776866282072295,-1,-1,-1,-1,-1,-1,31,1437,5888,3064,0
1776866273617967,26,17,0,0,0,0,239,1444,6400,4344,0
1776866273683502,24,15,0,0,0,0,191,1452,6656,4344,0
1776866273749038,23,15,0,0,0,0,143,1460,4608,2552,0
1776866273749043,22,15,0,0,0,0,95,1468,4352,2552,0
1776866273749035,23,15,0,0,0,0,47,1476,6400,1784,0
1776866273683504,26,15,0,0,0,0,255,1483,5632,1784,0
1776866273683507,26,16,0,0,0,0,207,1491,7168,3064,0
1776866273617971,24,16,0,0,0,0,159,1499,7936,2296,0
1776866273683498,24,16,0,0,0,0,111,1507,8448,1528,0
1776866273617956,26,17,0,0,0,0,255,-1,-1,-1,255
1776866282072295,-1,-1,-5313,5,-2018,6,61,32767,6655,4352,0
1776861987105000,0,0,-20978,6,-2020,9,67,-32513,6399,4096,0
1776861987105000,0,0,-18978,6,-2025,9,76,32767,6655,4608,0
1776861987105000,0,0,-16978,6,-2028,15,74,-32513,7167,4608,0
1776861987105000,0,0,-14978,6,-2023,9,77,-32513,7167,4352,0
1776861987105000,0,0,-12978,6,-2022,9,65,-32257,6911,3840,0
1776861987105000,0,0,-10977,6,-2025,10,60,-32513,6911,4096,0
1776861987105000,0,0,-8977,6,-2023,15,59,-32257,6655,4096,0
1776861987105000,0,0,-6977,6,-2020,16,64,-32257,6655,4096,0
1776861987105000,0,0,-4977,6,-2021,13,67,32511,6655,4096,0
1776861987105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861987560775,-2018,11,-194,-130,27,16,0,0,0,0,0
1776861987562775,-2015,17,-193,-131,27,15,0,0,0,0,0
1776861987564775,-2018,12,-191,-130,25,17,0,0,0,0,0
1776861987566775,-2020,7,-189,-129,26,16,0,0,0,0,0
1776861987568775,-2020,10,-187,-129,25,13,0,0,0,0,0
1776861987570775,-2019,8,-183,-128,25,15,0,0,0,0,0
1776861987572775,-2017,13,-193,-128,28,16,0,0,0,0,0
1776861987574775,-2017,12,-195,-130,28,14,0,0,0,0,0
1776861987576775,-2024,8,-196,-130,26,15,0,0,0,0,0
1776861987578775,-2023,5,-193,-129,23,16,0,0,0,0,0
1776866282072295,-1,-1,-1,-1,-1,-1,127,1858,6656,2296,0
1776866273749023,23,17,0,0,0,0,79,1866,7168,1016,0
1776866273749029,24,16,0,0,0,0,31,1874,8448,1272,0
1776866273617961,25,16,0,0,0,0,239,1881,7424,1528,0
1776866273683495,24,15,0,0,0,0,191,1889,7168,1272,0
1776866273683498,25,16,0,0,0,0,143,1897,8448,2296,0
1776866273617959,26,16,0,0,0,0,95,1905,7936,3064,0
1776866273683496,27,17,0,0,0,0,47,1913,5888,2040,0
1776866273683495,26,17,0,0,0,0,255,1920,6656,2552,0
1776866273749037,25,15,0,0,0,0,207,1928,6400,3832,0
1776866273814568,24,15,0,0,0,0,255,-1,-1,-1,255
1776866282072295,-1,-1,-28513,7,-2021,11,57,-32513,5887,3840,0
1776861987105000,0,0,-26513,7,-2021,11,62,32767,6399,3840,0
1776861987105000,0,0,-24513,7,-2023,8,60,32511,7167,3584,0
1776861987105000,0,0,-22513,7,-2026,11,54,-32513,6911,4096,0
1776861987105000,0,0,-20512,7,-2022,13,59,-32257,6655,4096,0
1776861987105000,0,0,-18512,7,-2019,13,60,32767,6399,4096,0
1776861987105000,0,0,-16512,7,-2018,10,63,-32513,6143,4096,0
1776861987105000,0,0,-14512,7,-2021,9,66,32767,6143,4096,0
1776861987105000,0,0,-12512,7,-2023,10,69,-32513,6399,4352,0
1776861987105000,0,0,-10512,7,-2024,14,60,-32513,6399,4096,0
1776861987105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861987620776,-2019,8,-198,-126,25,15,0,0,0,0,0
1776861987622776,-2020,7,-190,-130,24,14,0,0,0,0,0
1776861987624776,-2020,9,-183,-130,22,14,0,0,0,0,0
1776861987626776,-2020,10,-180,-129,23,16,0,0,0,0,0
1776861987628776,-2022,8,-197,-129,24,16,0,0,0,0,0
1776861987630776,-2026,7,-184,-131,24,15,0,0,0,0,0
1776861987632776,-2023,13,-187,-129,24,16,0,0,0,0,0
1776861987634776,-2020,9,-188,-130,23,16,0,0,0,0,0
1776861987636776,-2018,6,-188,-130,24,17,0,0,0,0,0
1776861987638776,-2022,9,-188,-127,26,15,0,0,0,0,0
1776866282072295,-1,-1,-1,-1,-1,-1,224,2092,5888,3064,0
1776866273814573,26,16,0,0,0,0,176,2100,6656,4088,0
1776866273749031,26,15,0,0,0,0,128,2108,7680,4600,0
1776866273749037,26,16,0,0,0,0,80,2116,7936,5112,0
1776866273814566,26,16,0,0,0,0,32,2124,6400,4344,0
1776866273617957,26,15,0,0,0,0,240,2131,7936,2552,0
1776866273683497,26,15,0,0,0,0,192,2139,7936,2808,0
1776866273617962,26,17,0,0,0,0,144,2147,7168,3064,0
1776866273683497,26,17,0,0,0,0,96,2155,8704,2552,0
1776866273683498,27,16,0,0,0,0,48,2163,8192,2808,0
1776866273749036,26,16,0,0,0,0,255,-1,-1,-1,255
1776866282072295,-1,-1,31488,8,-2018,12,69,32767,7423,4096,0
1776861987105000,0,0,-32048,8,-2016,13,67,32255,6911,3840,0
1776861987105000,0,0,-30048,8,-2019,13,61,32511,6143,3840,0
1776861987105000,0,0,-28048,8,-2018,11,66,-32513,6655,4096,0
1776861987105000,0,0,-26048,8,-2017,9,64,-32513,6655,4608,0
1776861987105000,0,0,-24048,8,-2014,7,66,32767,6399,4096,0
1776861987105000,0,0,-22048,8,-2021,9,73,-32513,6143,3584,0
1776861987105000,0,0,-20048,8,-2024,7,62,-32513,6399,3584,0
1776861987105000,0,0,-18048,8,-2023,8,67,-32513,6399,3840,0
1776861987105000,0,0,-16048,8,-2023,7,61,32767,6399,4352,0
1776861987105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861987680776,-2017,11,-184,-129,23,14,0,0,0,0,0
1776861987682776,-2023,10,-192,-129,22,15,0,0,0,0,0
1776861987684776,-2025,9,-198,-129,23,18,0,0,0,0,0
1776861987686776,-2021,12,-191,-130,24,19,0,0,0,0,0
1776861987688776,-2023,11,-187,-130,27,17,0,0,0,0,0
1776861987690776,-2027,10,-194,-128,27,16,0,0,0,0,0
1776861987692776,-2022,7,-191,-128,26,16,0,0,0,0,0
1776861987694776,-2020,8,-198,-128,26,18,0,0,0,0,0
1776861987696776,-2021,10,-195,-129,25,18,0,0,0,0,0
1776861987698776,-2020,12,-189,-126,25,16,0,0,0,0,0
1776866282072295,-1,-1,-1,-1,-1,-1,64,2327,6400,3320,0
1776866273880104,22,16,0,0,0,0,16,2335,5888,3832,0
1776866273749025,23,15,0,0,0,0,224,2342,7424,2808,0
1776866273617961,23,14,0,0,0,0,176,2350,7936,2296,0
1776866273617958,24,15,0,0,0,0,128,2358,7168,3320,0
1776866273683491,27,14,0,0,0,0,80,2366,7936,4088,0
1776866273749028,25,15,0,0,0,0,32,2374,6912,4088,0
1776866273814570,26,17,0,0,0,0,240,2381,7680,3320,0
1776866273814568,26,17,0,0,0,0,192,2389,6912,3320,0
1776866273617955,24,17,0,0,0,0,144,2397,5888,2808,0
1776866273552430,24,16,0,0,0,0,255,-1,-1,-1,255
1776866282072295,-1,-1,25952,9,-2020,13,62,32511,6911,4096,0
1776861987105000,0,0,27952,9,-2015,14,58,-32513,6911,3584,0
1776861987105000,0,0,29952,9,-2018,9,64,32767,6399,4096,0
1776861987105000,0,0,31952,9,-2024,11,72,-32513,6655,4096,0
1776861987105000,0,0,-31584,9,-2028,8,71,32767,6911,3840,0
1776861987105000,0,0,-29584,9,-2023,10,70,-32257,6399,3840,0
1776861987105000,0,0,-27584,9,-2026,10,65,-32513,6399,4096,0
1776861987105000,0,0,-25584,9,-2029,13,68,32255,6399,4096,0
1776861987105000,0,0,-23584,9,-2022,13,67,32511,6399,4608,0
1776861987105000,0,0,-21584,9,-2018,14,67,32767,6655,4096,0
1776861987105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861987740776,-2019,9,-184,-128,25,16,0,0,0,0,0
1776861987742776,-2018,12,-189,-127,23,16,0,0,0,0,0
1776861987744776,-2016,9,-198,-128,24,16,0,0,0,0,0
1776861987746776,-2023,12,-197,-129,23,16,0,0,0,0,0
1776861987748776,-2022,16,-199,-129,24,16,0,0,0,0,0
1776861987750776,-2025,11,-193,-130,24,16,0,0,0,0,0
1776861987752776,-2029,13,-190,-131,24,16,0,0,0,0,0
1776861987754776,-2025,9,-192,-129,26,15,0,0,0,0,0
1776861987756776,-2023,13,-190,-128,25,14,0,0,0,0,0
1776861987758776,-2024,11,-186,-126,27,15,0,0,0,0,0
1776866282072295,-1,-1,-1,-1,-1,-1,160,2561,5632,1528,0
1776866273814576,25,14,0,0,0,0,112,2569,6912,1528,0
1776866273749030,22,15,0,0,0,0,64,2577,5888,2552,0
1776866273814568,23,16,0,0,0,0,16,2585,6400,2552,0
1776866273749033,25,16,0,0,0,0,224,2592,5632,1784,0
1776866273749035,25,15,0,0,0,0,176,2600,5888,2296,0
1776866273749022,25,16,0,0,0,0,128,2608,5632,2296,0
1776866273683492,26,18,0,0,0,0,80,2616,7424,2808,0
1776866273683504,24,15,0,0,0,0,32,2624,6656,3320,0
1776866273683508,24,14,0,0,0,0,240,2631,7680,3064,0
1776866273814567,27,15,0,0,0,0,255,-1,-1,-1,255
1776866282072295,-1,-1,20416,10,-2028,9,67,32767,7167,4096,0
1776861987105000,0,0,22417,10,-2021,8,59,32511,7167,3840,0
1776861987105000,0,0,24414,10,-2023,6,57,32767,6655,3840,0
1776861987105000,0,0,26414,10,-2023,13,59,32767,6655,4096,0
1776861987105000,0,0,28414,10,-2018,13,59,-32257,6911,4096,0
1776861987105000,0,0,30414,10,-2025,12,58,-32513,6911,3840,0
1776861987105000,0,0,32414,10,-2023,14,65,32767,7167,4096,0
1776861987105000,0,0,-31122,10,-2024,15,66,-32257,7167,4096,0
1776861987105000,0,0,-29122,10,-2022,8,66,-32257,6911,3584,0
1776861987105000,0,0,-27122,10,-2025,12,68,32767,6655,3840,0
1776861987105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861987800774,-2020,15,-186,-130,25,18,0,0,0,0,0
1776861987802774,-2020,6,-186,-131,25,18,0,0,0,0,0
1776861987804774,-2025,8,-189,-131,24,16,0,0,0,0,0
1776861987806774,-2020,7,-183,-130,26,16,0,0,0,0,0
1776861987808774,-2021,12,-194,-129,24,16,0,0,0,0,0
1776861987810774,-2022,3,-193,-128,22,17,0,0,0,0,0
1776861987812774,-2017,4,-195,-129,23,19,0,0,0,0,0
1776861987814774,-2022,7,-193,-128,25,18,0,0,0,0,0
1776861987816774,-2023,12,-191,-129,24,15,0,0,0,0,0
1776861987818774,-2031,15,-190,-128,22,14,0,0,0,0,0
1776866282072295,-1,-1,-1,-1,-1,-1,254,2795,5120,3320,0
1776866273814568,23,15,0,0,0,0,206,2803,5888,2296,0
1776866273880105,25,16,0,0,0,0,158,2811,5376,2552,0
1776866273814566,25,16,0,0,0,0,110,2819,6400,3064,0
1776866273814572,24,15,0,0,0,0,62,2827,7424,2552,0
1776866273749033,24,15,0,0,0,0,14,2835,6912,2296,0
1776866273814567,25,17,0,0,0,0,222,2842,6400,2296,0
1776866273814566,25,16,0,0,0,0,174,2850,7424,3320,0
1776866273814570,27,17,0,0,0,0,126,2858,7424,3320,0
1776866273880098,27,15,0,0,0,0,78,2866,7168,3064,0
1776866273683497,22,14,0,0,0,0,255,-1,-1,-1,255
1776866282072295,-1,-1,14878,11,-2025,14,70,32511,5631,3840,0
1776861987105000,0,0,16878,11,-2023,13,62,32767,6143,4096,0
1776861987105000,0,0,18878,11,-2024,7,62,-32257,6143,4096,0
1776861987105000,0,0,20878,11,-2025,10,61,-32513,6143,3840,0
1776861987105000,0,0,22878,11,-2027,13,63,32767,6399,4352,0
1776861987105000,0,0,24878,11,-2021,8,64,-32513,6399,4096,0
1776861987105000,0,0,26878,11,-2021,10,55,-32513,6911,4096,0
1776861987105000,0,0,28878,11,-2020,12,57,-32257,6911,4608,0
1776861987105000,0,0,30878,11,-2024,9,64,32767,6655,4864,0
1776861987105000,0,0,-32658,11,-2020,10,58,32511,6399,4608,0
1776861987105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861987860774,-2019,7,-191,-129,24,17,0,0,0,0,0
1776861987910539,-2025,8,-185,-128,25,16,0,0,0,0,0
1776861987912539,-2026,14,-182,-128,24,15,0,0,0,0,0
1776861987914539,-2030,15,-188,-128,23,16,0,0,0,0,0
1776861987916539,-2023,8,-195,-129,26,18,0,0,0,0,0
1776861987918539,-2020,14,-189,-128,29,17,0,0,0,0,0
1776861987920539,-2019,13,-186,-128,28,16,0,0,0,0,0
1776861987922539,-2021,12,-196,-129,27,15,0,0,0,0,0
1776861987924539,-2024,11,-204,-129,27,15,0,0,0,0,0
1776861987926539,-2023,18,-197,-128,27,16,0,0,0,0,0
1776866282072295,-1,-1,-1,-1,-1,-1,243,3216,6144,3320,0
1776866273683493,25,17,0,0,0,0,195,3224,6400,3064,0
1776866273617959,23,16,0,0,0,0,147,3232,6912,3064,0
1776866273617969,23,15,0,0,0,0,99,3240,6400,3576,0
1776866273617966,24,15,0,0,0,0,51,3248,6656,3320,0
1776866273683505,23,16,0,0,0,0,3,3256,6400,2296,0
1776866273749040,24,16,0,0,0,0,211,3263,6144,760,0
1776866273880109,25,15,0,0,0,0,163,3271,6144,2040,0
1776866273749036,26,17,0,0,0,0,115,3279,6400,2040,0
1776866273617959,26,19,0,0,0,0,67,3287,6400,1528,0
1776866273749027,24,18,0,0,0,0,255,-1,-1,-1,255
1776866282072295,-1,-1,-8429,12,-2021,8,63,-32257,6399,4608,0
1776861987105000,0,0,-6429,12,-2019,5,70,-31745,6399,4096,0
1776861987105000,0,0,-4429,12,-2023,6,73,-32257,6143,3584,0
1776861987105000,0,0,-2429,12,-2019,4,61,-32513,6655,3840,0
1776861987105000,0,0,-429,12,-2019,4,51,-32513,6143,3840,0
1776861987105000,0,0,1571,13,-2025,12,52,32767,6655,4096,0
1776861987105000,0,0,3571,13,-2018,13,61,32767,7423,4096,0
1776861987105000,0,0,5571,13,-2020,10,72,32767,6911,4352,0
1776861987105000,0,0,7571,13,-2020,17,62,-32513,6143,4608,0
1776861987105000,0,0,9571,13,-2022,12,63,-32513,5887,4608,0
1776861987105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861987968539,-2021,9,-200,-128,22,17,0,0,0,0,0
1776861987970539,-2016,9,-192,-127,23,17,0,0,0,0,0
1776861987972539,-2015,4,-178,-128,24,16,0,0,0,0,0
1776861987974539,-2022,2,-191,-130,24,15,0,0,0,0,0
1776861987976539,-2029,8,-186,-129,26,15,0,0,0,0,0
1776861987978539,-2022,10,-194,-128,25,17,0,0,0,0,0
1776861987980539,-2021,8,-198,-128,25,16,0,0,0,0,0
1776861987982539,-2023,8,-197,-128,24,16,0,0,0,0,0
1776861987984539,-2022,6,-183,-128,23,16,0,0,0,0,0
1776861987986539,-2021,7,-192,-127,22,17,0,0,0,0,0
1776866282072295,-1,-1,-1,-1,-1,-1,83,3451,6400,2040,0
1776866273814567,23,17,0,0,0,0,35,3459,5632,2552,0
1776866273683498,26,16,0,0,0,0,243,3466,6144,3064,0
1776866273683497,26,16,0,0,0,0,195,3474,6144,2808,0
1776866273617960,27,15,0,0,0,0,147,3482,5376,2040,0
1776866273683500,26,16,0,0,0,0,99,3490,6144,2296,0
1776866273749037,26,17,0,0,0,0,51,3498,6400,4344,0
1776866273683486,25,16,0,0,0,0,3,3506,6144,2808,0
1776866273552425,26,18,0,0,0,0,211,3513,7424,2552,0
1776866273552433,26,15,0,0,0,0,163,3521,7424,3576,0
1776866273617967,27,15,0,0,0,0,255,-1,-1,-1,255
1776866282072295,-1,-1,-13965,13,-2021,13,73,32511,7167,3840,0
1776861987105000,0,0,-11965,13,-2023,9,62,32511,7167,3840,0
