# KAPUTNIK Flight Data v5
# Sample rate: 500 Hz
# Samples: 4844
# Accel range: +/-16 g
# Gyro range: +/-2000 dps
# Epoch start: 1776861432105
epoch_us,ax,ay,az,gx,gy,gz,gp14,mx,my,mz,mag_valid
1776865718814605,25,16,0,0,0,0,18,1076,4608,248,0
1776865718814616,26,15,0,0,0,0,226,1083,5376,-8,255
1776865718880151,26,17,0,0,0,0,178,1091,5376,-1800,255
1776865718749059,26,17,0,0,0,0,130,1099,6144,-1032,255
1776865718683513,24,16,0,0,0,0,82,1107,6912,-520,255
1776865718617993,23,17,0,0,0,0,34,1115,7424,-1288,255
1776865718617998,25,17,0,0,0,0,242,1122,7168,-776,255
1776865718749065,24,16,0,0,0,0,194,1130,6400,-776,255
1776865718749064,25,18,0,0,0,0,146,1138,6656,-1032,255
1776865718814604,27,17,0,0,0,0,98,1146,6144,248,0
1776865718749067,27,17,-32207,4,-2019,-3,100,32767,7423,4608,0
1776861432105000,0,0,-30207,4,-2022,-2,98,32767,7167,4608,0
1776861432105000,0,0,-28207,4,-2021,-2,102,32767,6655,4096,0
1776861432105000,0,0,-26207,4,-2026,0,111,32255,6399,3840,0
1776861432105000,0,0,-24207,4,-2028,0,102,32767,6399,3840,0
1776861432105000,0,0,-22208,4,-2022,-1,94,-32513,7167,3584,0
1776861432105000,0,0,-20208,4,-2026,-3,95,-32513,7423,4096,0
1776861432105000,0,0,-18208,4,-2025,-4,94,-32513,7167,4096,0
1776861432105000,0,0,-16208,4,-2027,-7,99,-32257,6655,4096,0
1776861432105000,0,0,-14208,4,-2024,-4,102,-32257,5887,4352,0
1776861432105000,0,0,-12208,4,-2023,-6,98,-32001,6399,4096,0
1776861432422474,-2023,-7,-152,-128,25,16,0,0,0,0,0
1776861432424474,-2021,-7,-159,-129,27,17,0,0,0,0,0
1776861432426474,-2024,-1,-152,-130,26,18,0,0,0,0,0
1776861432428474,-2025,-4,-153,-128,24,18,0,0,0,0,0
1776861432430474,-2026,-9,-152,-127,23,19,0,0,0,0,0
1776861432432474,-2024,-8,-162,-128,26,17,0,0,0,0,0
1776861432434474,-2028,-6,-161,-128,27,16,0,0,0,0,0
1776861432436474,-2025,-2,-153,-129,25,16,0,0,0,0,0
1776861432438474,-2023,-2,-157,-129,22,19,0,0,0,0,0
1776861432440474,-2029,-6,-163,-127,23,17,0,0,0,0,0
1776861432442474,-2023,-7,-159,-129,26,18,18,1326,6400,-1288,255
1776865718814597,25,18,0,0,0,0,226,1333,6912,-1800,255
1776865718880134,24,17,0,0,0,0,178,1341,6912,-520,255
1776865718683536,25,17,0,0,0,0,130,1349,6144,-1544,255
1776865718749069,25,17,0,0,0,0,82,1357,4608,-520,255
1776865718683533,26,16,0,0,0,0,34,1365,5120,248,0
1776865718683536,26,15,0,0,0,0,242,1372,6656,-8,255
1776865718683534,26,16,0,0,0,0,194,1380,6400,-1032,255
1776865718749067,26,16,0,0,0,0,146,1388,6656,-1288,255
1776865718683530,24,17,0,0,0,0,98,1396,6912,-776,255
1776865718814612,24,18,0,0,0,0,50,1404,6400,-1288,255
1776865718880153,23,18,-31743,5,-2025,-5,105,-31745,6143,4096,0
1776861432105000,0,0,-29743,5,-2021,-5,102,-32257,6399,4096,0
1776861432105000,0,0,-27743,5,-2021,-11,93,-32257,6911,3840,0
1776861432105000,0,0,-25743,5,-2021,-8,96,32767,6655,4096,0
1776861432105000,0,0,-23743,5,-2023,-3,94,32767,6143,4096,0
1776861432105000,0,0,-21743,5,-2030,-5,87,-32513,5119,3584,0
1776861432105000,0,0,-19743,5,-2029,-1,91,32767,5887,3584,0
1776861432105000,0,0,-17743,5,-2025,-6,94,-32001,6655,3584,0
1776861432105000,0,0,-15743,5,-2024,-5,91,-32257,6399,4096,0
1776861432105000,0,0,-13743,5,-2024,-5,102,-32513,6655,4096,0
1776861432105000,0,0,-11743,5,-2021,-5,101,-32513,7167,4352,0
1776861432488473,-2022,-7,-151,-130,25,16,0,0,0,0,0
1776861432490473,-2022,-7,-153,-129,24,17,0,0,0,0,0
1776861432492473,-2020,-7,-156,-128,24,18,0,0,0,0,0
1776861432494473,-2019,-4,-156,-127,24,17,0,0,0,0,0
1776861432496473,-2022,-1,-160,-128,25,16,0,0,0,0,0
1776861432498473,-2019,-6,-163,-128,26,17,0,0,0,0,0
1776861432500473,-2016,-1,-163,-127,25,16,0,0,0,0,0
1776861432502473,-2020,2,-154,-127,23,15,0,0,0,0,0
1776861432504473,-2022,-2,-164,-126,25,16,0,0,0,0,0
1776861432506473,-2021,-2,-159,-128,26,16,0,0,0,0,0
1776861432508473,-2019,-3,-155,-128,24,16,224,1583,5632,248,0
1776865718814619,22,17,0,0,0,0,176,1591,5376,504,0
1776865718749076,23,18,0,0,0,0,128,1599,4864,-264,255
1776865718683533,24,17,0,0,0,0,80,1607,6912,-1544,255
1776865718814608,25,16,0,0,0,0,32,1615,5888,-1032,255
1776865718749075,24,16,0,0,0,0,240,1622,6656,-1288,255
1776865718814604,24,17,0,0,0,0,192,1630,6656,-264,255
1776865718880139,24,18,0,0,0,0,144,1638,6656,-1032,255
1776865718749066,24,15,0,0,0,0,96,1646,6144,-520,255
1776865718617999,24,15,0,0,0,0,48,1654,6400,-264,255
1776865718683526,24,18,0,0,0,0,0,1662,5376,-264,255
1776865718683528,23,17,17017,7,-2025,-7,101,-32001,7935,4352,0
1776861432105000,0,0,19017,7,-2024,-5,109,-32257,6911,4352,0
1776861432105000,0,0,21017,7,-2025,-8,105,-32257,6143,4096,0
1776861432105000,0,0,23017,7,-2030,-6,105,-32257,5631,4096,0
1776861432105000,0,0,25017,7,-2025,-5,100,32767,6143,4352,0
1776861432105000,0,0,27017,7,-2022,-5,89,32767,6655,4096,0
1776861432105000,0,0,29017,7,-2025,-8,97,32511,6399,4352,0
1776861432105000,0,0,31017,7,-2024,-5,99,32511,6143,4352,0
1776861432105000,0,0,-32519,7,-2022,-5,99,-32513,5887,4096,0
1776861432105000,0,0,-30519,7,-2024,-5,102,-32513,5631,4352,0
1776861432105000,0,0,-28519,7,-2022,-6,100,-32513,5887,4608,0
1776861432602771,-2020,-8,-153,-128,22,18,0,0,0,0,0
1776861432604769,-2022,-10,-155,-129,23,17,0,0,0,0,0
1776861432606769,-2027,-5,-155,-129,24,17,0,0,0,0,0
1776861432608769,-2024,-6,-164,-129,25,18,0,0,0,0,0
1776861432610769,-2024,-8,-154,-129,26,18,0,0,0,0,0
1776861432612769,-2026,-3,-151,-129,25,17,0,0,0,0,0
1776861432614769,-2021,-1,-152,-129,24,18,0,0,0,0,0
1776861432616769,-2023,-1,-154,-129,25,18,0,0,0,0,0
1776861432618769,-2023,-3,-161,-130,23,17,0,0,0,0,0
1776861432620769,-2022,-4,-163,-131,24,17,0,0,0,0,0
1776861432622769,-2022,-2,-153,-131,26,17,91,2030,6912,-264,255
1776865718552461,24,17,0,0,0,0,43,2038,6400,-776,255
1776865718552464,23,15,0,0,0,0,251,2045,6144,-2312,255
1776865718618002,23,16,0,0,0,0,203,2053,6912,-2056,255
1776865718617990,23,15,0,0,0,0,155,2061,5632,-776,255
1776865718617992,25,14,0,0,0,0,107,2069,5120,-1032,255
1776865718617992,26,15,0,0,0,0,59,2077,5632,-776,255
1776865718617999,27,17,0,0,0,0,11,2085,6400,-1544,255
1776865718814604,26,17,0,0,0,0,219,2092,7680,-264,255
1776865718683528,25,17,0,0,0,0,171,2100,6912,-1544,255
1776865718749056,24,16,0,0,0,0,123,2108,7168,-776,255
1776865718880136,24,17,17482,8,-2024,-9,105,-32513,6911,4608,0
1776861432105000,0,0,19482,8,-2026,-2,102,32767,6655,4096,0
1776861432105000,0,0,21482,8,-2020,0,103,32767,6399,4096,0
1776861432105000,0,0,23482,8,-2022,-8,90,32767,6655,3840,0
1776861432105000,0,0,25482,8,-2022,-5,91,32767,6399,4096,0
1776861432105000,0,0,27482,8,-2023,-5,101,-32513,6399,4352,0
1776861432105000,0,0,29482,8,-2026,-9,101,-32513,6655,4096,0
1776861432105000,0,0,31482,8,-2024,-3,100,-32513,6911,4608,0
1776861432105000,0,0,-32054,8,-2019,-7,105,-32257,6911,4608,0
1776861432105000,0,0,-30054,8,-2021,-5,101,-32257,6399,4608,0
1776861432105000,0,0,-28054,8,-2023,-8,102,32511,6655,4096,0
1776861432668769,-2021,-8,-150,-129,25,17,0,0,0,0,0
1776861432670769,-2022,-8,-154,-128,24,17,0,0,0,0,0
1776861432672769,-2023,-4,-161,-129,26,15,0,0,0,0,0
1776861432674769,-2015,-2,-156,-129,28,15,0,0,0,0,0
1776861432676769,-2017,-4,-148,-129,29,16,0,0,0,0,0
1776861432678769,-2021,-7,-145,-129,27,17,0,0,0,0,0
1776861432680769,-2022,-11,-151,-129,27,17,0,0,0,0,0
1776861432682769,-2021,-6,-149,-128,28,15,0,0,0,0,0
1776861432684769,-2023,-9,-158,-130,25,16,0,0,0,0,0
1776861432686769,-2026,-6,-162,-128,25,18,0,0,0,0,0
1776861432688769,-2033,-11,-155,-128,25,16,43,2288,6144,-1800,255
1776865718814604,25,15,0,0,0,0,251,2295,5888,-1544,255
1776865718814608,26,15,0,0,0,0,203,2303,5888,-1288,255
1776865718683530,26,14,0,0,0,0,155,2311,5632,-1288,255
1776865718683529,25,16,0,0,0,0,107,2319,4352,-1288,255
1776865718683533,23,17,0,0,0,0,59,2327,6400,-1288,255
1776865718749074,23,15,0,0,0,0,11,2335,6144,-520,255
1776865718683535,27,14,0,0,0,0,219,2342,6400,-2056,255
1776865718683526,27,16,0,0,0,0,171,2350,5888,-1544,255
1776865718617985,22,16,0,0,0,0,123,2358,6144,-520,255
1776865718617986,22,17,0,0,0,0,75,2366,4352,-1800,255
1776865718683523,23,18,17946,9,-2027,-9,92,32767,6143,4352,0
1776861432105000,0,0,19946,9,-2023,-4,90,-32513,6655,3840,0
1776861432105000,0,0,21946,9,-2023,-7,99,-32257,6911,3840,0
1776861432105000,0,0,23946,9,-2021,-7,91,32767,6655,4096,0
1776861432105000,0,0,25946,9,-2022,-9,92,-32513,6655,4352,0
1776861432105000,0,0,27946,9,-2025,-7,91,-32001,6143,4096,0
1776861432105000,0,0,29946,9,-2025,-2,95,-32257,6143,4096,0
1776861432105000,0,0,31946,9,-2020,-6,100,32767,6143,4608,0
1776861432105000,0,0,-31590,9,-2021,-3,91,-32513,6399,4608,0
1776861432105000,0,0,-29590,9,-2023,-6,95,32767,6399,3840,0
1776861432105000,0,0,-27590,9,-2024,-8,102,32767,6399,3584,0
1776861432734769,-2026,-4,-156,-128,25,16,0,0,0,0,0
1776861432736769,-2023,-9,-160,-127,27,16,0,0,0,0,0
1776861432738769,-2025,-8,-154,-129,28,16,0,0,0,0,0
1776861432740769,-2023,-5,-154,-128,25,18,0,0,0,0,0
1776861432742769,-2021,2,-152,-129,24,18,0,0,0,0,0
1776861432744769,-2029,0,-155,-129,26,16,0,0,0,0,0
1776861432746769,-2019,-10,-159,-128,28,16,0,0,0,0,0
1776861432748769,-2026,-7,-157,-127,28,15,0,0,0,0,0
1776861432750769,-2025,-9,-158,-127,23,17,0,0,0,0,0
1776861432752769,-2022,-4,-161,-127,22,17,0,0,0,0,0
1776861432754769,-2021,-1,-153,-127,24,17,251,2545,5632,-520,255
1776865718749077,27,16,0,0,0,0,203,2553,6144,248,0
1776865718683525,27,16,0,0,0,0,155,2561,6656,-776,255
1776865718617999,23,16,0,0,0,0,107,2569,6144,-1288,255
1776865718749066,22,16,0,0,0,0,59,2577,5376,-1288,255
1776865718749068,22,15,0,0,0,0,11,2585,5120,-2312,255
1776865718814605,24,16,0,0,0,0,219,2592,6144,-1800,255
1776865718880130,24,16,0,0,0,0,171,2600,7680,-520,255
1776865718749060,24,15,0,0,0,0,123,2608,7680,-1288,255
1776865718749063,24,15,0,0,0,0,75,2616,7168,-1544,255
1776865718749070,25,16,0,0,0,0,27,2624,6912,-1800,255
1776865718749067,27,16,18410,10,-2022,-6,96,-32513,7423,4352,0
1776861432105000,0,0,20410,10,-2021,-6,97,-32257,6399,4352,0
1776861432105000,0,0,22410,10,-2023,-5,102,-32513,6399,3840,0
1776861432105000,0,0,24410,10,-2021,-3,94,32767,6143,4096,0
1776861432105000,0,0,26410,10,-2023,-3,104,32767,6655,3840,0
1776861432105000,0,0,28410,10,-2023,-3,98,32511,7423,3840,0
1776861432105000,0,0,30410,10,-2024,-5,101,32767,7167,4096,0
1776861432105000,0,0,32410,10,-2026,-6,101,-32513,6911,4096,0
1776861432105000,0,0,-31126,10,-2024,-1,99,-32257,6655,4352,0
1776861432105000,0,0,-29126,10,-2019,-5,97,-32513,6655,4096,0
1776861432105000,0,0,-27126,10,-2018,-1,91,-32513,6655,4608,0
1776861432800769,-2016,1,-170,-128,25,17,0,0,0,0,0
1776861432802769,-2020,3,-168,-127,24,15,0,0,0,0,0
1776861432804769,-2025,-4,-171,-128,25,14,0,0,0,0,0
1776861432806769,-2023,-3,-160,-129,23,14,0,0,0,0,0
1776861432808769,-2021,-1,-160,-129,25,14,0,0,0,0,0
1776861432810769,-2019,-1,-163,-128,23,14,0,0,0,0,0
1776861432812769,-2022,-7,-156,-128,26,15,0,0,0,0,0
1776861432814769,-2022,-4,-155,-128,28,16,0,0,0,0,0
1776861432816769,-2021,-7,-155,-128,26,17,0,0,0,0,0
1776861432818769,-2018,-8,-149,-128,25,17,0,0,0,0,0
1776861432820769,-2022,-5,-153,-127,26,16,203,2803,4864,-1032,255
1776865718814605,26,14,0,0,0,0,155,2811,5376,-1288,255
1776865718683525,25,15,0,0,0,0,107,2819,5888,-1800,255
1776865718683523,25,16,0,0,0,0,59,2827,6400,-1288,255
1776865718749063,25,15,0,0,0,0,11,2835,6656,-776,255
1776865718683529,25,15,0,0,0,0,219,2842,6144,-520,255
1776865718683539,24,16,0,0,0,0,171,2850,6400,-8,255
1776865718552468,26,16,0,0,0,0,123,2858,6656,-776,255
1776865718552462,23,15,0,0,0,0,75,2866,6144,-776,255
1776865718552460,24,16,0,0,0,0,27,2874,6400,-8,255
1776865718683534,25,17,0,0,0,0,235,2881,5376,-776,255
1776865718749067,25,17,18874,11,-2027,-3,101,-32513,6911,3840,0
1776861432105000,0,0,20874,11,-2023,-7,100,-32513,6655,4352,0
1776861432105000,0,0,22874,11,-2026,-8,100,32511,6911,4608,0
1776861432105000,0,0,24874,11,-2026,-10,94,-32257,7167,4352,0
1776861432105000,0,0,26874,11,-2020,-9,98,-32001,6655,4096,0
1776861432105000,0,0,28874,11,-2021,-5,91,-32513,6399,4096,0
1776861432105000,0,0,30874,11,-2027,-6,89,-32257,6655,3840,0
1776861432105000,0,0,-32662,11,-2023,-7,93,-32257,6911,3584,0
1776861432105000,0,0,-30662,11,-2021,-10,98,-32513,6655,4096,0
1776861432105000,0,0,-28662,11,-2023,-7,93,-32513,6655,4096,0
1776861432105000,0,0,-26662,11,-2021,-5,98,-32257,6399,4352,0
1776861432866769,-2015,-6,-162,-129,26,18,0,0,0,0,0
1776861432868769,-2017,-6,-158,-129,25,17,0,0,0,0,0
1776861432870769,-2021,-7,-166,-129,24,17,0,0,0,0,0
1776861432872769,-2019,-3,-166,-128,24,15,0,0,0,0,0
1776861432874769,-2022,1,-153,-128,23,15,0,0,0,0,0
1776861432876769,-2027,-1,-157,-128,24,15,0,0,0,0,0
1776861432878769,-2029,-8,-161,-127,26,15,0,0,0,0,0
1776861432880771,-2024,-7,-149,-128,27,15,0,0,0,0,0
1776861432882771,-2024,-5,-153,-128,26,13,0,0,0,0,0
1776861432884771,-2024,-9,-154,-129,26,14,0,0,0,0,0
1776861432886771,-2024,-4,-168,-129,23,15,154,3061,6400,-1544,255
1776865718814595,22,17,0,0,0,0,106,3069,5632,-8,255
1776865718749065,23,17,0,0,0,0,58,3077,6144,-264,255
1776865718683529,25,18,0,0,0,0,10,3085,6144,-1032,255
1776865718749064,25,18,0,0,0,0,218,3092,6656,-1032,255
1776865718749067,23,18,0,0,0,0,170,3100,6400,-776,255
1776865718749067,22,18,0,0,0,0,122,3108,5376,-2312,255
1776865718749069,25,15,0,0,0,0,73,3116,5376,-2312,255
1776865718749061,26,15,0,0,0,0,25,3124,5632,-1288,255
1776865718683533,24,16,0,0,0,0,233,3131,6400,-1800,255
1776865718618001,23,16,0,0,0,0,185,3139,6656,-1544,255
1776865718749063,23,16,19339,12,-2025,-4,93,-32001,5887,4096,0
1776861432105000,0,0,21339,12,-2022,-5,91,-32001,6655,4352,0
1776861432105000,0,0,23339,12,-2020,-8,93,-32513,6911,4096,0
1776861432105000,0,0,25339,12,-2025,-3,107,-32513,6399,4096,0
1776861432105000,0,0,27339,12,-2030,-2,101,-32513,6399,3840,0
1776861432105000,0,0,29339,12,-2026,-5,112,-32513,6399,3584,0
1776861432105000,0,0,31339,12,-2025,-6,107,-32513,6655,3584,0
1776861432105000,0,0,-32197,12,-2027,-7,101,-32513,7167,4096,0
1776861432105000,0,0,-30197,12,-2025,-3,99,-32513,6911,4096,0
1776861432105000,0,0,-28197,12,-2024,-3,91,-32513,6399,3584,0
1776861432105000,0,0,-26197,12,-2022,-10,99,-32257,6399,4096,0
1776861432983504,-2021,-2,-165,-128,27,16,0,0,0,0,0
1776861432985504,-2023,-4,-183,-129,28,15,0,0,0,0,0
1776861432987504,-2024,-2,-169,-130,27,16,0,0,0,0,0
1776861432989504,-2024,-2,-167,-127,25,14,0,0,0,0,0
1776861432991504,-2021,-9,-161,-128,23,14,0,0,0,0,0
1776861432993504,-2026,-10,-161,-129,24,18,0,0,0,0,0
1776861432995504,-2021,-7,-150,-129,26,17,0,0,0,0,0
1776861432997504,-2022,-6,-156,-129,25,17,0,0,0,0,0
1776861432999504,-2022,-1,-153,-128,26,16,0,0,0,0,0
1776861433001504,-2024,1,-150,-127,22,17,0,0,0,0,0
1776861433003504,-2024,-1,-153,-128,22,17,154,3517,6912,-264,255
1776865718618007,24,18,0,0,0,0,106,3525,6656,-1288,255
1776865718618001,26,17,0,0,0,0,58,3533,6656,-1288,255
1776865718683534,22,16,0,0,0,0,10,3541,6144,-776,255
1776865718749075,24,17,0,0,0,0,218,3548,6144,-2824,255
1776865718683531,25,16,0,0,0,0,170,3556,5632,-2568,255
1776865718749066,24,17,0,0,0,0,122,3564,6144,-2056,255
1776865718749062,23,17,0,0,0,0,74,3572,7168,-2056,255
1776865718749077,22,17,0,0,0,0,26,3580,6400,-3080,255
1776865718814607,23,17,0,0,0,0,233,3587,7680,-1544,255
1776865718683532,24,17,0,0,0,0,185,3595,7168,-520,255
1776865718617993,26,16,5000,14,-2021,-10,91,32767,7167,4352,0
1776861432105000,0,0,7000,14,-2018,-7,96,-32513,6655,4096,0
1776861432105000,0,0,9000,14,-2021,-7,92,32767,6399,3584,0
1776861432105000,0,0,11000,14,-2027,-6,99,-32513,6399,4352,0
1776861432105000,0,0,13000,14,-2028,-7,94,-32257,6655,4352,0
1776861432105000,0,0,15000,14,-2024,-12,95,-32257,6911,4096,0
1776861432105000,0,0,17000,14,-2023,-8,104,-32001,6655,4096,0
1776861432105000,0,0,19000,14,-2018,-10,112,-32001,6399,4608,0
1776861432105000,0,0,21000,14,-2024,-7,103,-32513,6655,4352,0
1776861432105000,0,0,23000,14,-2026,-3,98,32767,6655,4096,0
1776861432105000,0,0,25000,14,-2025,-4,97,-32513,7423,4608,0
1776861433049506,-2018,0,-158,-129,28,18,0,0,0,0,0
1776861433051506,-2016,-4,-166,-129,26,18,0,0,0,0,0
1776861433053506,-2018,-5,-166,-129,24,18,0,0,0,0,0
1776861433055506,-2023,-2,-173,-130,24,17,0,0,0,0,0
1776861433057506,-2019,-4,-168,-131,24,16,0,0,0,0,0
1776861433059506,-2025,0,-160,-130,27,17,0,0,0,0,0
1776861433061505,-2025,-8,-154,-129,25,16,0,0,0,0,0
1776861433063505,-2022,-8,-162,-128,23,17,0,0,0,0,0
1776861433065505,-2027,-7,-162,-127,26,17,0,0,0,0,0
1776861433067505,-2019,-9,-169,-126,26,16,0,0,0,0,0
1776861433069505,-2018,-5,-160,-126,23,17,105,3775,7936,-1032,255
1776865718683528,24,15,0,0,0,0,57,3783,7424,-776,255
1776865718683530,24,14,0,0,0,0,9,3791,6144,-1544,255
