# KAPUTNIK Flight Data v5
# Sample rate: 500 Hz
# Samples: 4989
# Accel range: +/-16 g
# Gyro range: +/-2000 dps
# Epoch start: 1776861866105
epoch_us,ax,ay,az,gx,gy,gz,gp14,mx,my,mz,mag_valid
1776866152683483,24,16,0,0,0,0,42,9888,7680,2808,0
1776866152749026,25,17,0,0,0,0,250,9895,8448,4088,0
1776866152749031,26,15,0,0,0,0,202,9903,7168,2552,0
1776866152749025,25,15,0,0,0,0,154,9911,5632,2040,0
1776866152749027,24,16,0,0,0,0,106,9919,6912,2040,0
1776866152814571,25,16,0,0,0,0,255,-1,-1,-1,255
1776866161072295,-1,-1,-14534,38,-2021,8,67,-32513,6911,3840,0
1776861866105000,0,0,-12534,38,-2022,7,64,32511,6911,3584,0
1776861866105000,0,0,-10534,38,-2019,7,69,32511,6143,3584,0
1776861866105000,0,0,-8534,38,-2019,8,64,32767,6399,4096,0
1776861866105000,0,0,-6534,38,-2023,8,66,32767,6911,3840,0
1776861866105000,0,0,-4534,38,-2025,12,65,-32513,6655,4352,0
1776861866105000,0,0,-2534,38,-2021,11,67,-32001,6911,4352,0
1776861866105000,0,0,-534,38,-2024,11,69,-32257,6911,4096,0
1776861866105000,0,0,1466,39,-2023,8,74,-32513,6911,3840,0
1776861866105000,0,0,3466,39,-2023,7,76,-32257,6655,3840,0
1776861866105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861868666370,-2022,15,-200,-127,25,14,0,0,0,0,0
1776861868668370,-2022,15,-194,-127,26,15,0,0,0,0,0
1776861868670370,-2028,14,-196,-129,26,16,0,0,0,0,0
1776861868672370,-2025,13,-196,-129,25,16,0,0,0,0,0
1776861868674370,-2025,13,-201,-129,23,16,0,0,0,0,0
1776861868676370,-2026,10,-195,-130,22,14,0,0,0,0,0
1776861868678370,-2026,13,-197,-129,23,16,0,0,0,0,0
1776861868680370,-2022,13,-188,-129,27,16,0,0,0,0,0
1776861868682370,-2018,6,-193,-130,29,14,0,0,0,0,0
1776861868684370,-2021,9,-186,-128,28,15,0,0,0,0,0
1776866161072295,-1,-1,-1,-1,-1,-1,122,10083,8448,3064,0
1776866152814580,24,16,0,0,0,0,74,10091,7168,3064,0
1776866152749046,25,16,0,0,0,0,26,10099,7936,1784,0
1776866152749038,25,17,0,0,0,0,234,10106,8448,1784,0
1776866152749037,26,15,0,0,0,0,186,10114,6912,2040,0
1776866152683493,26,16,0,0,0,0,138,10122,6144,3064,0
1776866152683491,26,17,0,0,0,0,90,10130,6912,2296,0
1776866152683492,26,16,0,0,0,0,42,10138,7936,2552,0
1776866152617956,23,15,0,0,0,0,250,10145,7936,2296,0
1776866152617955,25,14,0,0,0,0,202,10153,7936,1784,0
1776866152617959,28,15,0,0,0,0,255,-1,-1,-1,255
1776866161072295,-1,-1,-20070,39,-2018,12,65,32511,6655,4352,0
1776861866105000,0,0,32345,40,-2016,14,57,-32513,6143,3840,0
1776861866105000,0,0,-31191,40,-2017,12,64,-32513,6655,3840,0
1776861866105000,0,0,-29191,40,-2017,14,71,32767,6655,4352,0
1776861866105000,0,0,-27191,40,-2025,10,70,32511,7167,4096,0
1776861866105000,0,0,-25191,40,-2022,11,57,32511,7167,3840,0
1776861866105000,0,0,-23191,40,-2017,8,62,32767,6911,4096,0
1776861866105000,0,0,-21191,40,-2020,8,59,-32257,6399,4096,0
1776861866105000,0,0,-19191,40,-2017,10,64,32767,6143,4096,0
1776861866105000,0,0,-17191,40,-2013,10,76,32767,5887,3840,0
1776861866105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861868776785,-2015,13,-190,-128,25,15,0,0,0,0,0
1776861868778785,-2017,15,-185,-129,27,16,0,0,0,0,0
1776861868780785,-2019,8,-190,-128,25,18,0,0,0,0,0
1776861868782785,-2019,7,-190,-127,25,16,0,0,0,0,0
1776861868784785,-2018,6,-194,-126,22,15,0,0,0,0,0
1776861868786785,-2019,7,-184,-129,21,16,0,0,0,0,0
1776861868788785,-2020,9,-189,-129,22,18,0,0,0,0,0
1776861868790785,-2019,4,-187,-128,22,18,0,0,0,0,0
1776861868792785,-2023,7,-194,-130,23,16,0,0,0,0,0
1776861868794785,-2018,10,-192,-130,27,15,0,0,0,0,0
1776866161072295,-1,-1,-1,-1,-1,-1,201,10514,7680,2296,0
1776866152683503,28,16,0,0,0,0,153,10522,8448,4088,0
1776866152552429,27,16,0,0,0,0,105,10530,8960,3576,0
1776866152552429,27,16,0,0,0,0,57,10538,6912,3832,0
1776866152749038,26,17,0,0,0,0,9,10546,5888,4856,0
1776866152814569,24,18,0,0,0,0,217,10553,6400,3320,0
1776866152683495,25,17,0,0,0,0,169,10561,6912,2040,0
1776866152683490,24,16,0,0,0,0,121,10569,5120,1784,0
1776866152749026,23,15,0,0,0,0,73,10577,5120,1784,0
1776866152749030,25,15,0,0,0,0,25,10585,5632,3320,0
1776866152749021,24,14,0,0,0,0,255,-1,-1,-1,255
1776866161072295,-1,-1,24809,41,-2029,16,65,32767,6143,3584,0
1776861866105000,0,0,26809,41,-2032,12,63,-32513,6399,3584,0
1776861866105000,0,0,28809,41,-2024,11,51,32767,7167,3584,0
1776861866105000,0,0,30809,41,-2022,7,65,32767,7423,3584,0
1776861866105000,0,0,-32727,41,-2018,6,62,-32513,6911,3840,0
1776861866105000,0,0,-30727,41,-2024,9,55,-32513,6911,4096,0
1776861866105000,0,0,-28727,41,-2025,12,53,32767,6655,4352,0
1776861866105000,0,0,-26727,41,-2026,11,60,-32513,6911,4352,0
1776861866105000,0,0,-24727,41,-2023,12,69,-32513,6655,4352,0
1776861866105000,0,0,-22727,41,-2025,12,74,32511,6143,4096,0
1776861866105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861868836785,-2026,15,-184,-129,23,14,0,0,0,0,0
1776861868838785,-2022,10,-195,-129,24,15,0,0,0,0,0
1776861868840785,-2016,13,-196,-129,26,15,0,0,0,0,0
1776861868842785,-2022,13,-194,-130,28,15,0,0,0,0,0
1776861868844785,-2020,9,-197,-130,27,17,0,0,0,0,0
1776861868846785,-2015,15,-196,-130,26,16,0,0,0,0,0
1776861868848785,-2019,15,-201,-130,25,17,0,0,0,0,0
1776861868850785,-2015,10,-191,-130,25,16,0,0,0,0,0
1776861868852785,-2014,11,-194,-130,23,13,0,0,0,0,0
1776861868854785,-2014,12,-192,-129,22,13,0,0,0,0,0
1776866161072295,-1,-1,-1,-1,-1,-1,41,10749,7680,3320,0
1776866152683491,23,17,0,0,0,0,249,10756,9728,3064,0
1776866152749032,25,17,0,0,0,0,201,10764,8448,2040,0
1776866152617953,25,15,0,0,0,0,153,10772,7424,1784,0
1776866152683504,24,14,0,0,0,0,105,10780,7680,2040,0
1776866152683509,25,13,0,0,0,0,57,10788,9984,2296,0
1776866152814574,23,15,0,0,0,0,9,10796,7424,2552,0
1776866152814577,21,16,0,0,0,0,217,10803,8448,1784,0
1776866152683500,23,16,0,0,0,0,169,10811,5888,2552,0
1776866152749033,22,15,0,0,0,0,121,10819,5888,1272,0
1776866152749023,22,17,0,0,0,0,255,-1,-1,-1,255
1776866161072295,-1,-1,19273,42,-2028,7,67,-32257,5887,3840,0
1776861866105000,0,0,21273,42,-2024,7,60,-32513,5887,3584,0
1776861866105000,0,0,23273,42,-2028,5,65,-32513,6143,3840,0
1776861866105000,0,0,25273,42,-2030,9,70,-32257,6399,3840,0
1776861866105000,0,0,27273,42,-2029,11,61,-32513,5887,4096,0
1776861866105000,0,0,29273,42,-2026,8,59,32767,5631,3840,0
1776861866105000,0,0,31273,42,-2026,12,64,32511,6399,3840,0
1776861866105000,0,0,-32263,42,-2022,10,67,32511,7167,4096,0
1776861866105000,0,0,-30263,42,-2023,12,70,32767,7167,3840,0
1776861866105000,0,0,-28263,42,-2024,17,73,-32513,7167,3840,0
1776861866105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861868896785,-2026,10,-183,-129,27,16,0,0,0,0,0
1776861868898785,-2025,10,-186,-128,25,15,0,0,0,0,0
1776861868900785,-2027,15,-200,-128,25,16,0,0,0,0,0
1776861868902785,-2026,9,-197,-128,26,16,0,0,0,0,0
1776861868904785,-2018,11,-200,-127,26,15,0,0,0,0,0
1776861868906785,-2020,7,-196,-128,25,15,0,0,0,0,0
1776861868908785,-2022,4,-196,-128,27,15,0,0,0,0,0
1776861868910785,-2023,8,-193,-128,24,15,0,0,0,0,0
1776861868912785,-2024,9,-194,-128,24,16,0,0,0,0,0
1776861868914785,-2021,9,-191,-127,25,16,0,0,0,0,0
1776866161072295,-1,-1,-1,-1,-1,-1,137,10983,6912,1272,0
1776866152814568,26,17,0,0,0,0,89,10991,7680,2552,0
1776866152814565,25,18,0,0,0,0,41,10999,6912,1272,0
1776866152945639,23,17,0,0,0,0,249,11006,6656,1784,0
1776866153011173,24,15,0,0,0,0,201,11014,6656,1528,0
1776866152880106,23,16,0,0,0,0,153,11022,7936,2040,0
1776866152749036,23,17,0,0,0,0,105,11030,8704,4344,0
1776866152749041,24,17,0,0,0,0,57,11038,8192,4600,0
1776866152617967,23,16,0,0,0,0,9,11046,7424,3832,0
1776866152552429,23,18,0,0,0,0,217,11053,7424,3832,0
1776866152552422,23,18,0,0,0,0,255,-1,-1,-1,255
1776866161072295,-1,-1,13737,43,-2016,11,62,32255,6399,3840,0
1776861866105000,0,0,15737,43,-2014,10,58,32511,6399,3584,0
1776861866105000,0,0,17737,43,-2015,8,69,32767,6655,3840,0
1776861866105000,0,0,19737,43,-2018,15,58,32767,6655,3840,0
1776861866105000,0,0,21737,43,-2024,12,65,32511,6655,3840,0
1776861866105000,0,0,23737,43,-2027,9,67,31743,6655,4096,0
1776861866105000,0,0,25737,43,-2024,8,69,32511,6143,3840,0
1776861866105000,0,0,27737,43,-2021,7,77,32511,5887,3840,0
1776861866105000,0,0,29737,43,-2025,12,65,32255,5887,3840,0
1776861866105000,0,0,31737,43,-2029,12,55,32255,6399,3584,0
1776861866105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861868956785,-2029,11,-202,-129,23,14,0,0,0,0,0
1776861868958785,-2027,8,-195,-128,24,15,0,0,0,0,0
1776861868960785,-2021,1,-192,-128,26,15,0,0,0,0,0
1776861868962785,-2027,-1,-189,-128,25,15,0,0,0,0,0
1776861868964785,-2022,5,-187,-128,26,14,0,0,0,0,0
1776861868966785,-2027,6,-193,-128,25,15,0,0,0,0,0
1776861868968785,-2029,10,-197,-127,25,15,0,0,0,0,0
1776861868970785,-2029,11,-190,-128,25,16,0,0,0,0,0
1776861868972785,-2033,10,-192,-129,28,17,0,0,0,0,0
1776861868974785,-2028,11,-192,-128,27,17,0,0,0,0,0
1776866161072295,-1,-1,-1,-1,-1,-1,233,11217,7424,2552,0
1776866152749033,25,16,0,0,0,0,185,11225,5632,4088,0
1776866152617962,24,16,0,0,0,0,137,11233,6656,3576,0
1776866152683499,27,16,0,0,0,0,89,11241,7680,2808,0
1776866152749035,28,15,0,0,0,0,41,11249,8448,4600,0
1776866152749042,29,16,0,0,0,0,249,11256,8960,3064,0
1776866152749039,29,17,0,0,0,0,201,11264,7936,1528,0
1776866152749045,23,15,0,0,0,0,153,11272,7424,3320,0
1776866152749042,24,16,0,0,0,0,105,11280,6912,3576,0
1776866152814571,27,16,0,0,0,0,57,11288,6912,3576,0
1776866152749039,27,17,0,0,0,0,255,-1,-1,-1,255
1776866161072295,-1,-1,8201,44,-2019,12,73,32255,7167,4608,0
1776861866105000,0,0,10201,44,-2020,14,72,32511,6911,4096,0
1776861866105000,0,0,12201,44,-2017,14,58,32511,6655,4352,0
1776861866105000,0,0,14201,44,-2017,12,60,31999,6655,4096,0
1776861866105000,0,0,16201,44,-2022,16,70,32511,6655,4352,0
1776861866105000,0,0,18201,44,-2017,11,51,-32001,6399,3840,0
1776861866105000,0,0,20201,44,-2019,7,52,-32513,6143,3584,0
1776861866105000,0,0,22201,44,-2017,7,68,-32513,6143,3584,0
1776861866105000,0,0,24201,44,-2021,15,68,-32513,6399,4096,0
1776861866105000,0,0,26201,44,-2023,18,64,-32513,6399,4864,0
1776861866105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861869016785,-2021,13,-188,-129,24,18,0,0,0,0,0
1776861869018785,-2015,9,-191,-130,23,17,0,0,0,0,0
1776861869020785,-2024,9,-190,-129,21,17,0,0,0,0,0
1776861869022785,-2027,8,-197,-127,22,17,0,0,0,0,0
1776861869024785,-2025,8,-197,-128,24,17,0,0,0,0,0
1776861869026785,-2023,3,-197,-129,25,17,0,0,0,0,0
1776861869028785,-2025,9,-187,-129,25,17,0,0,0,0,0
1776861869030785,-2022,15,-197,-129,25,17,0,0,0,0,0
1776861869032785,-2025,16,-187,-128,22,17,0,0,0,0,0
1776861869034785,-2025,10,-190,-127,21,17,0,0,0,0,0
1776866161072295,-1,-1,-1,-1,-1,-1,73,11452,4608,2040,0
1776866152814567,23,15,0,0,0,0,25,11460,4864,1528,0
1776866152683495,26,16,0,0,0,0,233,11467,4608,2808,0
1776866152683503,23,16,0,0,0,0,185,11475,5376,3832,0
1776866152683493,21,17,0,0,0,0,137,11483,5376,2040,0
1776866152749025,24,16,0,0,0,0,89,11491,4864,2808,0
1776866152814558,27,16,0,0,0,0,41,11499,6912,2808,0
1776866152880102,26,16,0,0,0,0,249,11506,6912,1528,0
1776866152814572,25,16,0,0,0,0,201,11514,5888,3576,0
1776866152683496,26,17,0,0,0,0,153,11522,6400,3320,0
1776866152749029,26,18,0,0,0,0,255,-1,-1,-1,255
1776866161072295,-1,-1,2665,45,-2024,10,56,32767,7167,4352,0
1776861866105000,0,0,4665,45,-2019,7,64,32767,6911,4096,0
1776861866105000,0,0,6665,45,-2023,11,64,32767,6655,3840,0
1776861866105000,0,0,8665,45,-2020,9,65,32511,6911,3840,0
1776861866105000,0,0,10665,45,-2021,13,53,32511,6911,4352,0
1776861866105000,0,0,12665,45,-2022,15,67,-32513,6911,4608,0
1776861866105000,0,0,14665,45,-2022,11,66,-32513,6911,4352,0
1776861866105000,0,0,16665,45,-2018,16,68,-32257,6655,3584,0
1776861866105000,0,0,18665,45,-2014,9,70,-32513,7167,3840,0
1776861866105000,0,0,20665,45,-2017,8,70,32767,6655,4096,0
1776861866105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861869076785,-2019,10,-189,-128,24,17,0,0,0,0,0
1776861869129306,-2026,10,-195,-129,24,15,0,0,0,0,0
1776861869131306,-2022,8,-190,-129,25,15,0,0,0,0,0
1776861869133306,-2019,11,-189,-128,23,16,0,0,0,0,0
1776861869135306,-2021,12,-195,-129,24,16,0,0,0,0,0
1776861869137306,-2024,14,-197,-128,26,16,0,0,0,0,0
1776861869139306,-2023,11,-194,-127,27,17,0,0,0,0,0
1776861869141306,-2018,10,-188,-128,27,16,0,0,0,0,0
1776861869143306,-2018,11,-186,-128,28,15,0,0,0,0,0
1776861869145306,-2014,10,-185,-126,26,15,0,0,0,0,0
1776866161072295,-1,-1,-1,-1,-1,-1,2,11884,9472,2552,0
1776866152617959,26,17,0,0,0,0,210,11891,7680,2552,0
1776866152617956,24,17,0,0,0,0,162,11899,6912,3064,0
1776866152617956,26,16,0,0,0,0,114,11907,7680,3320,0
1776866152683493,26,14,0,0,0,0,66,11915,6656,1528,0
1776866152617954,23,14,0,0,0,0,18,11923,8448,2552,0
1776866152486887,24,16,0,0,0,0,226,11930,8704,3320,0
1776866152749033,24,15,0,0,0,0,178,11938,7424,3320,0
1776866152749036,24,15,0,0,0,0,130,11946,7424,3320,0
1776866152617959,24,18,0,0,0,0,82,11954,6912,3576,0
1776866152617959,24,16,0,0,0,0,255,-1,-1,-1,255
1776866161072295,-1,-1,-17886,46,-2020,10,66,32511,6655,4096,0
1776861866105000,0,0,-15886,46,-2024,9,60,32767,6911,4352,0
1776861866105000,0,0,-13886,46,-2023,6,61,32511,6655,4352,0
1776861866105000,0,0,-11886,46,-2020,11,69,32767,6655,3840,0
1776861866105000,0,0,-9886,46,-2019,10,62,-32513,6143,4096,0
1776861866105000,0,0,-7886,46,-2024,15,56,32767,6143,4352,0
1776861866105000,0,0,-5886,46,-2026,13,59,32767,6655,4096,0
1776861866105000,0,0,-3886,46,-2023,7,62,-32257,6399,4096,0
1776861866105000,0,0,-1886,46,-2027,7,64,-32513,6143,4096,0
1776861866105000,0,0,114,47,-2027,14,72,-32257,5887,3840,0
1776861866105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861869187306,-2026,13,-196,-128,22,15,0,0,0,0,0
1776861869189306,-2030,10,-191,-128,25,17,0,0,0,0,0
1776861869191306,-2022,11,-191,-127,28,17,0,0,0,0,0
1776861869193306,-2020,7,-187,-129,29,18,0,0,0,0,0
1776861869195306,-2027,10,-186,-128,26,17,0,0,0,0,0
1776861869197306,-2023,11,-188,-127,26,17,0,0,0,0,0
1776861869199306,-2022,11,-177,-128,27,15,0,0,0,0,0
1776861869201306,-2024,14,-190,-127,27,16,0,0,0,0,0
1776861869203306,-2025,9,-198,-127,26,16,0,0,0,0,0
1776861869205306,-2025,10,-199,-129,26,14,0,0,0,0,0
1776866161072295,-1,-1,-1,-1,-1,-1,98,12118,5888,2552,0
1776866152749043,28,15,0,0,0,0,50,12126,5888,3832,0
1776866152814573,26,16,0,0,0,0,2,12134,6912,1784,0
1776866152683500,25,16,0,0,0,0,210,12141,7680,2808,0
1776866152749028,26,17,0,0,0,0,162,12149,7424,2552,0
1776866152749037,26,17,0,0,0,0,114,12157,6400,3320,0
1776866152814576,27,17,0,0,0,0,66,12165,6912,3320,0
1776866152749041,25,18,0,0,0,0,18,12173,7424,3576,0
1776866152749034,24,18,0,0,0,0,226,12180,8704,2808,0
1776866152749032,25,17,0,0,0,0,178,12188,8448,2296,0
1776866152749031,24,17,0,0,0,0,255,-1,-1,-1,255
1776866161072295,-1,-1,-23422,47,-2021,7,64,-32001,6399,4352,0
1776861866105000,0,0,-21422,47,-2019,7,64,-32257,6143,3840,0
1776861866105000,0,0,-19422,47,-2020,11,60,-32513,6655,4096,0
1776861866105000,0,0,-17422,47,-2021,15,52,32767,6655,4096,0
1776861866105000,0,0,-15422,47,-2025,11,63,32767,6911,4352,0
1776861866105000,0,0,-13422,47,-2020,10,66,32767,7167,4864,0
1776861866105000,0,0,-11422,47,-2023,12,61,32767,6911,4608,0
1776861866105000,0,0,-9422,47,-2023,11,55,-32513,7167,4352,0
1776861866105000,0,0,-7422,47,-2025,13,51,-32513,6655,3840,0
1776861866105000,0,0,-5422,47,-2026,13,61,-32257,6399,3840,0
1776861866105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861869247306,-2020,13,-195,-127,25,17,0,0,0,0,0
1776861869249306,-2022,13,-188,-129,25,15,0,0,0,0,0
1776861869251306,-2025,14,-186,-129,28,16,0,0,0,0,0
1776861869253306,-2024,13,-193,-130,27,16,0,0,0,0,0
1776861869255306,-2027,14,-186,-128,26,15,0,0,0,0,0
1776861869257306,-2027,14,-195,-127,26,17,0,0,0,0,0
1776861869259306,-2027,10,-189,-127,25,17,0,0,0,0,0
1776861869261306,-2029,13,-186,-127,26,16,0,0,0,0,0
1776861869263306,-2032,9,-194,-128,26,16,0,0,0,0,0
1776861869265306,-2027,7,-192,-127,24,16,0,0,0,0,0
1776866161072295,-1,-1,-1,-1,-1,-1,194,12352,5632,3064,0
1776866152617956,28,17,0,0,0,0,146,12360,5120,3064,0
1776866152683498,24,17,0,0,0,0,98,12368,7424,2552,0
1776866152683502,25,16,0,0,0,0,50,12376,7424,2552,0
1776866152683499,25,16,0,0,0,0,2,12384,5888,3320,0
1776866152683500,24,16,0,0,0,0,210,12391,6144,2552,0
1776866152617957,25,16,0,0,0,0,162,12399,7424,1528,0
1776866152486885,26,14,0,0,0,0,114,12407,6144,1528,0
1776866152617957,29,17,0,0,0,0,66,12415,6912,1784,0
1776866152814569,28,17,0,0,0,0,18,12423,7680,2808,0
1776866152814566,27,16,0,0,0,0,255,-1,-1,-1,255
1776866161072295,-1,-1,-28958,48,-2021,17,63,-32257,7167,4096,0
1776861866105000,0,0,-26958,48,-2023,13,70,-32257,6655,4096,0
1776861866105000,0,0,-24958,48,-2026,12,62,-32513,6911,4096,0
1776861866105000,0,0,-22958,48,-2025,7,57,-32513,6399,4096,0
1776861866105000,0,0,-20958,48,-2019,12,64,32767,6399,3840,0
1776861866105000,0,0,-18958,48,-2020,15,60,32767,6143,4352,0
1776861866105000,0,0,-16958,48,-2023,14,62,-32513,6399,4352,0
1776861866105000,0,0,-14958,48,-2023,14,73,-32513,7167,3840,0
1776861866105000,0,0,-12958,48,-2022,10,65,32767,7423,4096,0
1776861866105000,0,0,-10958,48,-2016,7,59,-32513,7423,4352,0
1776861866105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861869307306,-2016,15,-197,-127,25,15,0,0,0,0,0
1776861869309306,-2016,12,-191,-129,23,14,0,0,0,0,0
1776861869311306,-2021,15,-190,-129,23,14,0,0,0,0,0
1776861869313306,-2022,13,-187,-128,21,16,0,0,0,0,0
1776861869315306,-2019,10,-194,-128,21,17,0,0,0,0,0
1776861869317306,-2027,7,-199,-130,26,17,0,0,0,0,0
1776861869319306,-2023,6,-192,-129,25,17,0,0,0,0,0
1776861869321306,-2026,9,-188,-127,23,16,0,0,0,0,0
1776861869323306,-2028,11,-188,-128,23,15,0,0,0,0,0
1776861869325306,-2028,9,-192,-127,25,14,0,0,0,0,0
1776866161072295,-1,-1,-1,-1,-1,-1,34,12587,7680,2552,0
1776866152880104,26,15,0,0,0,0,242,12594,7424,3320,0
1776866152814568,28,16,0,0,0,0,194,12602,6400,3576,0
1776866152749034,26,16,0,0,0,0,146,12610,5632,2552,0
1776866152814566,24,14,0,0,0,0,98,12618,5376,1528,0
1776866152617964,25,16,0,0,0,0,50,12626,5632,760,0
1776866152683505,24,17,0,0,0,0,2,12634,6656,2040,0
1776866152683509,23,17,0,0,0,0,210,12641,5632,2296,0
1776866152749032,21,16,0,0,0,0,162,12649,6656,2040,0
1776866152617950,24,16,0,0,0,0,114,12657,6656,2808,0
1776866152749037,26,16,0,0,0,0,255,-1,-1,-1,255
1776866161072295,-1,-1,31042,49,-2024,13,65,32767,7167,3840,0
1776861866105000,0,0,-32494,49,-2024,8,68,32255,6911,3584,0
1776861866105000,0,0,-30494,49,-2019,9,68,32255,6655,3584,0
1776861866105000,0,0,-28494,49,-2024,4,73,32511,6911,3840,0
1776861866105000,0,0,-26494,49,-2025,7,72,32511,7167,3840,0
1776861866105000,0,0,-24494,49,-2021,6,61,32767,7167,3840,0
1776861866105000,0,0,-22494,49,-2021,14,67,32767,6911,3840,0
1776861866105000,0,0,-20494,49,-2021,12,68,-32513,6655,3840,0
1776861866105000,0,0,-18494,49,-2024,12,67,32767,6399,4352,0
1776861866105000,0,0,-16494,49,-2027,12,69,32767,5887,4608,0
1776861866105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861869367306,-2027,10,-200,-129,22,17,0,0,0,0,0
1776861869369306,-2024,10,-201,-130,22,16,0,0,0,0,0
1776861869371306,-2024,13,-197,-131,23,16,0,0,0,0,0
1776861869373306,-2026,8,-193,-130,26,15,0,0,0,0,0
1776861869375306,-2019,3,-192,-129,27,17,0,0,0,0,0
1776861869377306,-2016,10,-192,-127,27,18,0,0,0,0,0
1776861869379306,-2018,4,-195,-128,27,18,0,0,0,0,0
1776861869381306,-2021,9,-193,-130,25,17,0,0,0,0,0
1776861869383306,-2023,10,-196,-129,23,18,0,0,0,0,0
1776861869385306,-2021,13,-183,-128,25,17,0,0,0,0,0
1776866161072295,-1,-1,-1,-1,-1,-1,130,12821,7936,3832,0
1776866152683489,24,16,0,0,0,0,82,12829,7936,2296,0
1776866152683497,26,16,0,0,0,0,34,12837,7424,3064,0
1776866152749044,26,16,0,0,0,0,242,12844,6400,2040,0
1776866152683502,25,16,0,0,0,0,194,12852,6656,2552,0
1776866152617959,24,17,0,0,0,0,146,12860,5888,2808,0
1776866152749028,25,17,0,0,0,0,98,12868,5888,4600,0
1776866152749027,26,17,0,0,0,0,50,12876,6144,3832,0
1776866152683502,26,16,0,0,0,0,2,12884,7680,2552,0
1776866152749038,24,14,0,0,0,0,210,12891,7680,2296,0
1776866152683506,23,15,0,0,0,0,255,-1,-1,-1,255
1776866161072295,-1,-1,25506,50,-2026,3,64,-32513,6143,4096,0
1776861866105000,0,0,27506,50,-2025,11,66,-32513,6655,3840,0
1776861866105000,0,0,29506,50,-2028,13,64,32767,6655,4096,0
1776861866105000,0,0,31506,50,-2026,12,61,32767,6655,4096,0
1776861866105000,0,0,-32030,50,-2027,5,65,32511,6655,4352,0
1776861866105000,0,0,-30030,50,-2021,8,68,32511,6399,4608,0
1776861866105000,0,0,-28030,50,-2023,8,66,-32513,5887,4096,0
1776861866105000,0,0,-26030,50,-2027,10,64,-32513,6655,3840,0
1776861866105000,0,0,-24030,50,-2024,10,73,-32513,6911,3840,0
1776861866105000,0,0,-22030,50,-2023,8,65,32767,6911,4096,0
1776861866105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861869427306,-2025,7,-181,-128,27,18,0,0,0,0,0
1776861869429306,-2022,6,-184,-129,26,17,0,0,0,0,0
1776861869431306,-2018,3,-195,-128,26,16,0,0,0,0,0
1776861869433306,-2018,15,-198,-126,26,17,0,0,0,0,0
1776861869435306,-2019,9,-187,-127,27,18,0,0,0,0,0
1776861869437306,-2020,4,-183,-127,27,19,0,0,0,0,0
1776861869439306,-2023,5,-183,-127,29,18,0,0,0,0,0
1776861869441306,-2026,8,-185,-127,30,17,0,0,0,0,0
1776861869443306,-2018,9,-183,-127,29,15,0,0,0,0,0
1776861869445306,-2018,8,-190,-127,28,16,0,0,0,0,0
1776866161072295,-1,-1,-1,-1,-1,-1,226,13055,8192,2808,0
1776866152683489,26,16,0,0,0,0,118,13261,6400,3576,0
1776866152749030,28,16,0,0,0,0,70,13269,4608,3320,0
1776866152814577,26,16,0,0,0,0,23,13277,5120,2552,0
1776866152749046,25,14,0,0,0,0,231,13284,5120,2040,0
1776866152749042,25,16,0,0,0,0,183,13292,5888,1016,0
1776866152814573,27,18,0,0,0,0,135,13300,5376,2296,0
1776866152749038,28,18,0,0,0,0,87,13308,5376,3320,0
1776866152683495,26,18,0,0,0,0,39,13316,6144,1528,0
1776866152617958,27,18,0,0,0,0,247,13323,6656,2040,0
1776866152814568,26,16,0,0,0,0,255,-1,-1,-1,255
1776866161072295,-1,-1,5063,52,-2019,7,77,-32001,6399,4096,0
1776861866105000,0,0,7063,52,-2020,12,70,-32257,6655,4096,0
1776861866105000,0,0,9063,52,-2025,11,66,-32513,6399,3840,0
1776861866105000,0,0,11063,52,-2024,12,63,-32513,6143,4096,0
1776861866105000,0,0,13063,52,-2025,17,66,-32513,6399,4608,0
1776861866105000,0,0,15063,52,-2023,14,58,-32513,7167,4096,0
1776861866105000,0,0,17063,52,-2021,11,58,-32513,7167,4096,0
1776861866105000,0,0,19063,52,-2027,5,56,-32513,6655,3840,0
1776861866105000,0,0,21063,52,-2025,6,65,-32257,6655,4096,0
1776861866105000,0,0,23063,52,-2021,10,53,32511,6911,4096,0
1776861866105000,0,0,-1,-1,-1,-1,255,-1,-1,-1,255
1776861869537935,-2020,14,-193,-131,24,15,0,0,0,0,0
1776861869539936,-2019,17,-186,-128,24,15,0,0,0,0,0
1776861869541936,-2021,9,-186,-129,23,16,0,0,0,0,0
1776861869543936,-2021,8,-185,-129,25,13,0,0,0,0,0
1776861869545936,-2028,7,-191,-129,24,14,0,0,0,0,0
1776861869547934,-2031,10,-192,-127,26,15,0,0,0,0,0
1776861869549934,-2028,5,-187,-128,26,15,0,0,0,0,0
